INVESTIGATION_ID,AddrLine,House,Street,Type,Direction
5443316,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5517741,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5447491,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5538061,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5555814,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5555978,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5675287,3171 EGLINTON AVE E,3171,EGLINTON,AVE,E
5706607,5633 FINCH AVE E,5633,FINCH,AVE,E
5647040,1813 MARTIN GROVE RD,1813,MARTIN GROVE,RD,
5528041,1827 MARTIN GROVE RD,1827,MARTIN GROVE,RD,
5568468,89 GOSFORD BLVD,89,GOSFORD,BLVD,
5588247,89 GOSFORD BLVD,89,GOSFORD,BLVD,
5628322,89 GOSFORD BLVD,89,GOSFORD,BLVD,
5575297,89 GOSFORD BLVD,89,GOSFORD,BLVD,
5606509,89 GOSFORD BLVD,89,GOSFORD,BLVD,
5486656,1580 SANDHURST CRCL,1580,SANDHURST,CRCL,
5521418,50 HOLLY ST,50,HOLLY,ST,
5481605,50 HOLLY ST,50,HOLLY,ST,
5530119,50 HOLLY ST,50,HOLLY,ST,
5673968,50 HOLLY ST,50,HOLLY,ST,
5669057,50 HOLLY ST,50,HOLLY,ST,
5475155,1141 BLOOR ST W,1141,BLOOR,ST,W
5533771,1141 BLOOR ST W,1141,BLOOR,ST,W
5637661,1141 BLOOR ST W,1141,BLOOR,ST,W
5566540,1141 BLOOR ST W,1141,BLOOR,ST,W
5723418,1141 BLOOR ST W,1141,BLOOR,ST,W
5476577,2 GROSVENOR ST,2,GROSVENOR,ST,
5467582,2 GROSVENOR ST,2,GROSVENOR,ST,
5458872,2 GROSVENOR ST,2,GROSVENOR,ST,
5686226,2 GROSVENOR ST,2,GROSVENOR,ST,
5691059,2 GROSVENOR ST,2,GROSVENOR,ST,
5727532,2 GROSVENOR ST,2,GROSVENOR,ST,
5708826,2 GROSVENOR ST,2,GROSVENOR,ST,
5590269,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5590277,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5604598,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5603719,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5603721,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5602395,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5603661,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5573445,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5732454,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5676725,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5712392,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5716496,2877 ELLESMERE RD,2877,ELLESMERE,RD,
5381751,3222 EGLINTON AVE E,3222,EGLINTON,AVE,E
5371975,3222 EGLINTON AVE E,3222,EGLINTON,AVE,E
5606322,219 CASSANDRA BLVD,219,CASSANDRA,BLVD,
5562179,219 CASSANDRA BLVD,219,CASSANDRA,BLVD,
5370085,205 ROYAL YORK RD,205,ROYAL YORK,RD,
5376945,205 ROYAL YORK RD,205,ROYAL YORK,RD,
5597318,825 O'CONNOR DR,825,O'CONNOR,DR,
5483651,85 SILVER BIRCH AVE,85,SILVER BIRCH,AVE,
5392008,658 DANFORTH AVE,658,DANFORTH,AVE,
5417463,658 DANFORTH AVE,658,DANFORTH,AVE,
5527063,658 DANFORTH AVE,658,DANFORTH,AVE,
5580890,658 DANFORTH AVE,658,DANFORTH,AVE,
5580930,658 DANFORTH AVE,658,DANFORTH,AVE,
5556480,658 DANFORTH AVE,658,DANFORTH,AVE,
5476112,22 PELL ST,22,PELL,ST,
5570836,22 PELL ST,22,PELL,ST,
5570858,22 PELL ST,22,PELL,ST,
5588039,22 PELL ST,22,PELL,ST,
5713990,22 PELL ST,22,PELL,ST,
5713998,22 PELL ST,22,PELL,ST,
5469454,51 GILDER DR,51,GILDER,DR,
5726629,30 ELSINORE PATH,30,ELSINORE,PATH,
5496602,106 KING ST,106,KING,ST,
5496627,106 KING ST,106,KING,ST,
5670502,34 A BEACHELL ST,34 A,BEACHELL,ST,
5661737,34 B BEACHELL ST,34 B,BEACHELL,ST,
5573683,28 COLONEL SAMUEL SMITH PARK DR,28,COLONEL SAMUEL SMITH PARK,DR,
5647544,1401 DUPONT ST,1401,DUPONT,ST,
5601895,228 QUEENS QUAY W,228,QUEENS QUAY,,W
5628990,5 TELFER GDNS,5,TELFER,GDNS,
5627869,5 TELFER GDNS,5,TELFER,GDNS,
5451965,15 TELFER GDNS,15,TELFER,GDNS,
5449192,15 TELFER GDNS,15,TELFER,GDNS,
5660727,15 TELFER GDNS,15,TELFER,GDNS,
5660987,15 TELFER GDNS,15,TELFER,GDNS,
5573490,19 TELFER GDNS,19,TELFER,GDNS,
5572994,19 TELFER GDNS,19,TELFER,GDNS,
5573492,23 TELFER GDNS,23,TELFER,GDNS,
5573020,23 TELFER GDNS,23,TELFER,GDNS,
5576240,25 TELFER GDNS,25,TELFER,GDNS,
5573758,25 TELFER GDNS,25,TELFER,GDNS,
5449193,41 TELFER GDNS,41,TELFER,GDNS,
5573493,18 TELFER GDNS,18,TELFER,GDNS,
5573028,18 TELFER GDNS,18,TELFER,GDNS,
5573491,20 TELFER GDNS,20,TELFER,GDNS,
5573006,20 TELFER GDNS,20,TELFER,GDNS,
5576241,22 TELFER GDNS,22,TELFER,GDNS,
5573765,22 TELFER GDNS,22,TELFER,GDNS,
5456442,24 TELFER GDNS,24,TELFER,GDNS,
5544445,24 TELFER GDNS,24,TELFER,GDNS,
5525769,4 RIVENDELL TRL,4,RIVENDELL,TRL,
5533181,4 RIVENDELL TRL,4,RIVENDELL,TRL,
5370249,18 RIVENDELL TRL,18,RIVENDELL,TRL,
5419142,54 RIVENDELL TRL,54,RIVENDELL,TRL,
5419143,54 RIVENDELL TRL,54,RIVENDELL,TRL,
5418360,54 RIVENDELL TRL,54,RIVENDELL,TRL,
5418923,54 RIVENDELL TRL,54,RIVENDELL,TRL,
5405363,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5410191,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5410219,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5358675,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5397969,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5410002,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5379028,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5399046,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5429333,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5383501,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5426182,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5409162,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5404498,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5404511,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5410651,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5509092,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5445336,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5550024,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5513042,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5536698,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5552800,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5552801,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5552802,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5519978,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5513086,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5465912,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5484598,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5664821,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5632626,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5558589,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5578031,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5654497,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5574091,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5640536,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5665466,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5552032,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5640581,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5698546,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5681664,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5667619,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5669548,44 VALLEY WOODS RD,44,VALLEY WOODS,RD,
5719246,261 KING ST E,261,KING,ST,E
5531744,637 ST CLAIR AVE W,637,ST CLAIR,AVE,W
5681228,34 TELFER GDNS,34,TELFER,GDNS,
5690033,34 TELFER GDNS,34,TELFER,GDNS,
5670904,34 TELFER GDNS,34,TELFER,GDNS,
5672798,36 TELFER GDNS,36,TELFER,GDNS,
5668576,36 TELFER GDNS,36,TELFER,GDNS,
5619794,59 PINERY TRL,59,PINERY,TRL,
5618191,59 PINERY TRL,59,PINERY,TRL,
5659745,91 PINERY TRL,91,PINERY,TRL,
5677379,49 POLARLIGHTS WAY,49,POLARLIGHTS,WAY,
5721458,4 HEPATICA ST,4,HEPATICA,ST,
5707047,4 HEPATICA ST,4,HEPATICA,ST,
5385234,2185 WESTON RD,2185,WESTON,RD,
5367115,450 SCARBOROUGH GOLF CLUB RD,450,SCARBOROUGH GOLF CLUB,RD,
5388755,9 TEMPLE AVE,9,TEMPLE,AVE,
5687956,9 TEMPLE AVE,9,TEMPLE,AVE,
5577300,39 MANSTOR RD,39,MANSTOR,RD,
5423651,90 STADIUM RD,90,STADIUM,RD,
5447227,51 RIVER ST,51,RIVER,ST,
5672930,373 FRONT ST W,373,FRONT,ST,W
5655904,99 PINERY TRL,99,PINERY,TRL,
5655454,99 PINERY TRL,99,PINERY,TRL,
5730788,5580 SHEPPARD AVE E,5580,SHEPPARD,AVE,E
5436551,40 LEGENDS DR,40,LEGENDS,DR,
5366863,40 LEGENDS DR,40,LEGENDS,DR,
5404723,40 LEGENDS DR,40,LEGENDS,DR,
5449531,29 LEGENDS DR,29,LEGENDS,DR,
5567323,41 LEGENDS DR,41,LEGENDS,DR,
5567327,41 LEGENDS DR,41,LEGENDS,DR,
5409067,34 POGONIA ST,34,POGONIA,ST,
5409771,34 POGONIA ST,34,POGONIA,ST,
5524442,34 POGONIA ST,34,POGONIA,ST,
5386002,58 POGONIA ST,58,POGONIA,ST,
5377978,58 POGONIA ST,58,POGONIA,ST,
5428473,46 STARRY CRES,46,STARRY,CRES,
5648846,46 STARRY CRES,46,STARRY,CRES,
5652319,46 STARRY CRES,46,STARRY,CRES,
5454602,412 STAINES RD,412,STAINES,RD,
5634961,422 STAINES RD,422,STAINES,RD,
5631170,422 STAINES RD,422,STAINES,RD,
5438673,450 STAINES RD,450,STAINES,RD,
5469236,450 STAINES RD,450,STAINES,RD,
5483890,450 STAINES RD,450,STAINES,RD,
5440611,450 STAINES RD,450,STAINES,RD,
5439187,452 STAINES RD,452,STAINES,RD,
5439191,452 STAINES RD,452,STAINES,RD,
5439192,452 STAINES RD,452,STAINES,RD,
5441991,452 STAINES RD,452,STAINES,RD,
5483891,452 STAINES RD,452,STAINES,RD,
5440592,452 STAINES RD,452,STAINES,RD,
5440756,452 STAINES RD,452,STAINES,RD,
5442576,452 STAINES RD,452,STAINES,RD,
5442577,452 STAINES RD,452,STAINES,RD,
5665881,452 STAINES RD,452,STAINES,RD,
5665885,452 STAINES RD,452,STAINES,RD,
5675131,452 STAINES RD,452,STAINES,RD,
5494763,103 JENKINSON WAY,103,JENKINSON,WAY,
5700883,121 JENKINSON WAY,121,JENKINSON,WAY,
5497687,125 JENKINSON WAY,125,JENKINSON,WAY,
5542785,125 JENKINSON WAY,125,JENKINSON,WAY,
5697161,350 MILL RD,350,MILL,RD,
5372797,1349 WOODBINE AVE,1349,WOODBINE,AVE,
5370650,1349 WOODBINE AVE,1349,WOODBINE,AVE,
5445314,670 ORIOLE PKWY,670,ORIOLE,PKWY,
5479228,668 ORIOLE PKWY,668,ORIOLE,PKWY,
5679701,102 CRAIGLEE DR,102,CRAIGLEE,DR,
5538188,301 DANFORTH RD,301,DANFORTH,RD,
5648597,323 DANFORTH RD,323,DANFORTH,RD,
5648013,323 DANFORTH RD,323,DANFORTH,RD,
5394265,768 WARDEN AVE,768,WARDEN,AVE,
5397660,768 WARDEN AVE,768,WARDEN,AVE,
5665588,768 WARDEN AVE,768,WARDEN,AVE,
5662301,768 WARDEN AVE,768,WARDEN,AVE,
5670466,768 WARDEN AVE,768,WARDEN,AVE,
5543331,2015-2021 LAWRENCE AVE E,2015-2021,LAWRENCE,AVE,E
5636234,38 ELM ST,38,ELM,ST,
5412276,519 JARVIS ST,519,JARVIS,ST,
5429303,519 JARVIS ST,519,JARVIS,ST,
5407019,519 JARVIS ST,519,JARVIS,ST,
5444347,519 JARVIS ST,519,JARVIS,ST,
5694272,519 JARVIS ST,519,JARVIS,ST,
5401448,57 CAMERON AVE,57,CAMERON,AVE,
5449963,57 CAMERON AVE,57,CAMERON,AVE,
5382736,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5504164,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5462843,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5462855,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5442627,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5540998,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5624275,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5595486,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5561325,2245 ISLINGTON AVE,2245,ISLINGTON,AVE,
5568022,2251 ISLINGTON AVE,2251,ISLINGTON,AVE,
5626547,36 LEE CENTRE DR,36,LEE CENTRE,DR,
5425798,34 B KNOTWOOD CRES,34 B,KNOTWOOD,CRES,
5457310,74 MILLCAR DR,74,MILLCAR,DR,
5405384,210 VICTORIA ST,210,VICTORIA,ST,
5543108,209 PARLIAMENT ST,209,PARLIAMENT,ST,
5461041,209 PARLIAMENT ST,209,PARLIAMENT,ST,
5462564,217 JARVIS ST,217,JARVIS,ST,
5601244,217 JARVIS ST,217,JARVIS,ST,
5631890,215 JARVIS ST,215,JARVIS,ST,
5710390,213 JARVIS ST,213,JARVIS,ST,
5708779,207 JARVIS ST,207,JARVIS,ST,
5405100,4222 BATHURST ST,4222,BATHURST,ST,
5364849,4222 BATHURST ST,4222,BATHURST,ST,
5367484,4222 BATHURST ST,4222,BATHURST,ST,
5517529,4222 BATHURST ST,4222,BATHURST,ST,
5465154,4222 BATHURST ST,4222,BATHURST,ST,
5524618,4222 BATHURST ST,4222,BATHURST,ST,
5521294,4222 BATHURST ST,4222,BATHURST,ST,
5558308,4222 BATHURST ST,4222,BATHURST,ST,
5576772,4222 BATHURST ST,4222,BATHURST,ST,
5582697,4222 BATHURST ST,4222,BATHURST,ST,
5706228,4222 BATHURST ST,4222,BATHURST,ST,
5720832,140 SPEARS ST,140,SPEARS,ST,
5544236,10 DELISLE AVE,10,DELISLE,AVE,
5669494,4631 KINGSTON RD,4631,KINGSTON,RD,
5571481,2781 VICTORIA PARK AVE,2781,VICTORIA PARK,AVE,
5719940,2781 VICTORIA PARK AVE,2781,VICTORIA PARK,AVE,
5719942,2781 VICTORIA PARK AVE,2781,VICTORIA PARK,AVE,
5415206,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5420738,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5362236,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5416272,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5416275,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5416279,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5433346,84 A KNOTWOOD CRES,84 A,KNOTWOOD,CRES,
5367135,161 RAPONI CRCL,161,RAPONI,CRCL,
5366963,161 RAPONI CRCL,161,RAPONI,CRCL,
5376772,255 RICHMOND ST E,255,RICHMOND,ST,E
5383230,210 VICTORIA ST,210,VICTORIA,ST,
5413952,210 VICTORIA ST,210,VICTORIA,ST,
5734092,210 VICTORIA ST,210,VICTORIA,ST,
5364148,769 BROADVIEW AVE,769,BROADVIEW,AVE,
5568032,5000 YONGE ST,5000,YONGE,ST,
5718823,5000 YONGE ST,5000,YONGE,ST,
5701933,66 BONNYDON CRES,66,BONNYDON,CRES,
5729928,66 BONNYDON CRES,66,BONNYDON,CRES,
5729930,66 BONNYDON CRES,66,BONNYDON,CRES,
5729937,66 BONNYDON CRES,66,BONNYDON,CRES,
5497288,164 A WINDERMERE AVE,164 A,WINDERMERE,AVE,
5449302,32 IRVINE RD,32,IRVINE,RD,
5626751,32 IRVINE RD,32,IRVINE,RD,
5682156,32 IRVINE RD,32,IRVINE,RD,
5682408,32 IRVINE RD,32,IRVINE,RD,
5633113,32 IRVINE RD,32,IRVINE,RD,
5614018,336 MORRISH RD,336,MORRISH,RD,
5615315,336 MORRISH RD,336,MORRISH,RD,
5483221,659 NORTHCLIFFE BLVD,659,NORTHCLIFFE,BLVD,
5500060,659 NORTHCLIFFE BLVD,659,NORTHCLIFFE,BLVD,
5481141,659 NORTHCLIFFE BLVD,659,NORTHCLIFFE,BLVD,
5570312,659 NORTHCLIFFE BLVD,659,NORTHCLIFFE,BLVD,
5655825,115 RICHMOND ST E,115,RICHMOND,ST,E
5599890,12 BOBCAT TER,12,BOBCAT,TER,
5600089,12 BOBCAT TER,12,BOBCAT,TER,
5430229,16 BOBCAT TER,16,BOBCAT,TER,
5469936,16 BOBCAT TER,16,BOBCAT,TER,
5479789,16 BOBCAT TER,16,BOBCAT,TER,
5497561,77 MILLCAR DR,77,MILLCAR,DR,
5613607,7 BALD EAGLE AVE,7,BALD EAGLE,AVE,
5526530,1429 GERRARD ST E,1429,GERRARD,ST,E
5615567,123 STRATHCONA AVE,123,STRATHCONA,AVE,
5615598,123 STRATHCONA AVE,123,STRATHCONA,AVE,
5615608,123 STRATHCONA AVE,123,STRATHCONA,AVE,
5672108,80 HARRISON GARDEN BLVD,80,HARRISON GARDEN,BLVD,
5591137,3 EUCLID AVE,3,EUCLID,AVE,
5593581,3 EUCLID AVE,3,EUCLID,AVE,
5494327,5110 DUNDAS ST W,5110,DUNDAS,ST,W
5387986,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5372962,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5388771,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5545022,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5460067,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5478734,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5613707,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5574748,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5687906,800 LANSDOWNE AVE,800,LANSDOWNE,AVE,
5728202,85 HANNA AVE,85,HANNA,AVE,
5728214,85 HANNA AVE,85,HANNA,AVE,
5613880,125 WESTERN BATTERY RD,125,WESTERN BATTERY,RD,
5552055,125 WESTERN BATTERY RD,125,WESTERN BATTERY,RD,
5502164,65 REINER RD,65,REINER,RD,
5707453,63 REINER RD,63,REINER,RD,
5655828,115 RICHMOND ST E,115,RICHMOND,ST,E
5365711,33 PANDA SQ,33,PANDA,SQ,
5362912,33 PANDA SQ,33,PANDA,SQ,
5419836,3 ECOPARK GT,3,ECOPARK,GT,
5499587,3 ECOPARK GT,3,ECOPARK,GT,
5453521,3 ECOPARK GT,3,ECOPARK,GT,
5556767,3 ECOPARK GT,3,ECOPARK,GT,
5649781,3 ECOPARK GT,3,ECOPARK,GT,
5648506,3 ECOPARK GT,3,ECOPARK,GT,
5394566,11 ECOPARK GT,11,ECOPARK,GT,
5402721,11 ECOPARK GT,11,ECOPARK,GT,
5402747,11 ECOPARK GT,11,ECOPARK,GT,
5703241,200 VICTORIA ST,200,VICTORIA,ST,
5695013,200 VICTORIA ST,200,VICTORIA,ST,
5701867,80 HARRISON GARDEN BLVD,80,HARRISON GARDEN,BLVD,
5464469,6020 BATHURST ST,6020,BATHURST,ST,
5360191,6030 BATHURST ST,6030,BATHURST,ST,
5386398,6030 BATHURST ST,6030,BATHURST,ST,
5386405,6030 BATHURST ST,6030,BATHURST,ST,
5414573,6030 BATHURST ST,6030,BATHURST,ST,
5382827,6030 BATHURST ST,6030,BATHURST,ST,
5428784,6030 BATHURST ST,6030,BATHURST,ST,
5501205,6030 BATHURST ST,6030,BATHURST,ST,
5521836,6030 BATHURST ST,6030,BATHURST,ST,
5440810,6030 BATHURST ST,6030,BATHURST,ST,
5459927,6030 BATHURST ST,6030,BATHURST,ST,
5464484,6030 BATHURST ST,6030,BATHURST,ST,
5540921,6030 BATHURST ST,6030,BATHURST,ST,
5451554,6030 BATHURST ST,6030,BATHURST,ST,
5572578,6030 BATHURST ST,6030,BATHURST,ST,
5583312,6030 BATHURST ST,6030,BATHURST,ST,
5569559,6030 BATHURST ST,6030,BATHURST,ST,
5572881,6030 BATHURST ST,6030,BATHURST,ST,
5583208,6030 BATHURST ST,6030,BATHURST,ST,
5715680,6030 BATHURST ST,6030,BATHURST,ST,
5597703,30 BALD EAGLE AVE,30,BALD EAGLE,AVE,
5600774,19 BALD EAGLE AVE,19,BALD EAGLE,AVE,
5706965,130 ROUGE RIVER DR,130,ROUGE RIVER,DR,
5728631,33 ECOPARK GT,33,ECOPARK,GT,
5729299,33 ECOPARK GT,33,ECOPARK,GT,
5692403,33 ECOPARK GT,33,ECOPARK,GT,
5585480,264 AUGUSTA AVE,264,AUGUSTA,AVE,
5585498,264 AUGUSTA AVE,264,AUGUSTA,AVE,
5626067,264 AUGUSTA AVE,264,AUGUSTA,AVE,
5653128,264 AUGUSTA AVE,264,AUGUSTA,AVE,
5626914,264 SEATON ST,264,SEATON,ST,
5685705,264 SEATON ST,264,SEATON,ST,
5668615,264 SEATON ST,264,SEATON,ST,
5695901,264 SEATON ST,264,SEATON,ST,
5703156,266 KING ST W,266,KING,ST,W
5635351,294 PALMERSTON AVE,294,PALMERSTON,AVE,
5377941,310 SPADINA AVE,310,SPADINA,AVE,
5425905,3126 DUNDAS ST W,3126,DUNDAS,ST,W
5528958,3126 DUNDAS ST W,3126,DUNDAS,ST,W
5667174,3126 DUNDAS ST W,3126,DUNDAS,ST,W
5672600,3126 DUNDAS ST W,3126,DUNDAS,ST,W
5705442,3130 BATHURST ST,3130,BATHURST,ST,
5536303,313 BURNHAMTHORPE RD,313,BURNHAMTHORPE,RD,
5525614,34 SARANAC BLVD,34,SARANAC,BLVD,
5587664,34 SOUTHPORT ST,34,SOUTHPORT,ST,
5708015,34 SOUTHPORT ST,34,SOUTHPORT,ST,
5705190,34 SOUTHPORT ST,34,SOUTHPORT,ST,
5669592,34 SOUTHPORT ST,34,SOUTHPORT,ST,
5501014,3500 BRIMLEY RD,3500,BRIMLEY,RD,
5651545,350 DIXON RD,350,DIXON,RD,
5448452,350 GERRARD ST E,350,GERRARD,ST,E
5521532,38 THE ESPLANADE,38,THE ESPLANADE,,
5715430,390 DIXON RD,390,DIXON,RD,
5723581,390 DIXON RD,390,DIXON,RD,
5663215,426 QUEEN ST E,426,QUEEN,ST,E
5685464,426 QUEEN ST E,426,QUEEN,ST,E
5668949,47 MARLEE AVE,47,MARLEE,AVE,
5441743,52 LEDUC DR,52,LEDUC,DR,
5457638,52 LEDUC DR,52,LEDUC,DR,
5454866,52 LEDUC DR,52,LEDUC,DR,
5597235,52 LEDUC DR,52,LEDUC,DR,
5603252,52 LEDUC DR,52,LEDUC,DR,
5590555,52 LEDUC DR,52,LEDUC,DR,
5699829,52 LEDUC DR,52,LEDUC,DR,
5733685,52 R LAING ST,52 R,LAING,ST,
5733698,52 R LAING ST,52 R,LAING,ST,
5413730,52 WELLESBOURNE CRES,52,WELLESBOURNE,CRES,
5568811,52 WELLESBOURNE CRES,52,WELLESBOURNE,CRES,
5562363,52 WELLESBOURNE CRES,52,WELLESBOURNE,CRES,
5633000,530 CORONATION DR,530,CORONATION,DR,
5521319,1610 O'CONNOR DR,1610,O'CONNOR,DR,
5521327,1610 O'CONNOR DR,1610,O'CONNOR,DR,
5480945,1610 O'CONNOR DR,1610,O'CONNOR,DR,
5480955,1610 O'CONNOR DR,1610,O'CONNOR,DR,
5499708,5 ELM AVE,5,ELM,AVE,
5504128,5 ELM AVE,5,ELM,AVE,
5515397,5 ELM AVE,5,ELM,AVE,
5515405,5 ELM AVE,5,ELM,AVE,
5483537,5 ELM AVE,5,ELM,AVE,
5483538,5 ELM AVE,5,ELM,AVE,
5492476,5 ELM AVE,5,ELM,AVE,
5658775,5 ELM AVE,5,ELM,AVE,
5721211,5 ELM AVE,5,ELM,AVE,
5721222,5 ELM AVE,5,ELM,AVE,
5711877,5 ELM AVE,5,ELM,AVE,
5478168,69 PAPE AVE,69,PAPE,AVE,
5478172,69 PAPE AVE,69,PAPE,AVE,
5480671,1636 O'CONNOR DR,1636,O'CONNOR,DR,
5480674,1636 O'CONNOR DR,1636,O'CONNOR,DR,
5682603,6 BRIAN AVE,6,BRIAN,AVE,
5595032,1498 AVENUE RD,1498,AVENUE,RD,
5536113,149 AUGUSTA AVE,149,AUGUSTA,AVE,
5536124,149 AUGUSTA AVE,149,AUGUSTA,AVE,
5536129,149 AUGUSTA AVE,149,AUGUSTA,AVE,
5577854,149 AUGUSTA AVE,149,AUGUSTA,AVE,
5432308,165 MEADOWVALE RD,165,MEADOWVALE,RD,
5436230,165 MEADOWVALE RD,165,MEADOWVALE,RD,
5456969,165 MEADOWVALE RD,165,MEADOWVALE,RD,
5432070,1665 VICTORIA PARK AVE,1665,VICTORIA PARK,AVE,
5410352,1665 VICTORIA PARK AVE,1665,VICTORIA PARK,AVE,
5528374,1665 VICTORIA PARK AVE,1665,VICTORIA PARK,AVE,
5468729,1665 VICTORIA PARK AVE,1665,VICTORIA PARK,AVE,
5592085,1665 VICTORIA PARK AVE,1665,VICTORIA PARK,AVE,
5624318,1665 VICTORIA PARK AVE,1665,VICTORIA PARK,AVE,
5673563,1668 VICTORIA PARK AVE,1668,VICTORIA PARK,AVE,
5672250,1668 VICTORIA PARK AVE,1668,VICTORIA PARK,AVE,
5659944,187 HIGH PARK AVE,187,HIGH PARK,AVE,
5585064,1881 JANE ST,1881,JANE,ST,
5673109,1887 LAWRENCE AVE E,1887,LAWRENCE,AVE,E
5513841,189 GALLOWAY RD,189,GALLOWAY,RD,
5703734,189 GALLOWAY RD,189,GALLOWAY,RD,
5433497,200 EXBURY RD,200,EXBURY,RD,
5417864,200 EXBURY RD,200,EXBURY,RD,
5474606,200 EXBURY RD,200,EXBURY,RD,
5466551,200 EXBURY RD,200,EXBURY,RD,
5466552,200 EXBURY RD,200,EXBURY,RD,
5445201,200 EXBURY RD,200,EXBURY,RD,
5453617,200 EXBURY RD,200,EXBURY,RD,
5584933,200 EXBURY RD,200,EXBURY,RD,
5564527,200 EXBURY RD,200,EXBURY,RD,
5584246,200 EXBURY RD,200,EXBURY,RD,
5564240,200 EXBURY RD,200,EXBURY,RD,
5559417,200 EXBURY RD,200,EXBURY,RD,
5559438,200 EXBURY RD,200,EXBURY,RD,
5713884,200 MURISON BLVD,200,MURISON,BLVD,
