INVESTIGATION_ID,Location,Sublocation,Desc,Status
5637108,Side Of Property,,"Owner of land failed to clean and clear refuse that has been thrown, placed, dumped or deposited, including but not limited to renovation/ construction debris and waste.",Open
5647282,,,The swimminig pool enclosure does not comply with this article.,Closed
5647282,,,Fail to obtain the required Permit for excavation and/or erection of a swimming pool enclosure.,Closed
5647282,,,Fail to prevent access to the enclosed pool area through the wall of building forming part of pool enclosure.,Closed
5647282,,,"Double gate swimming enclosure gate - one gate is not self-closing or equipped with lockable, self-latching device located on the inside near the top of the gate or on the outside at least 1.5 metres above grade.",Closed
5647282,,,Swimming pool enclosure is constructed of a chain link mesh of less than 9 gauge total thickness for multiple residential and non-residential property.,Closed
5639614,Rear,Near garbage area,"The fence, screen and/or other enclosure around or on the property is not being maintained in good repair: Wooden fence at the rear of the property in disrepair",Closed
5654655,North Side of Property,laneway side of property,The protective/decorative finish on the exterior surfaces is not being maintained in good repair.,Closed
5654655,North Side of Building,laneway side of property,The foundation wall(s) of the building or structure are not being maintained in good repair.,Closed
5629526,Front / Rear yard,,"No eavestrough or roof gutter provided for drainage from roof surfaces. Namely, No gutter provided at front and rear of roof.",Open
5629526,Side yard,,"Exterior walkway not maintained. Namely, walkway on West side of property.",Open
5648219,Throughout Building,Stairway,The handrails and/or other appurtenant attachments and/or their supporting structural members are not maintained in good repair.,Open
5648241,Dwelling Unit,Bedroom,"Interior door(s), frames(s), glass pane(s), and/or hardware not maintained in good repair.",Open
5648241,Dwelling Unit,Bathroom,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials.",Open
5648241,Dwelling Unit,Bathroom,"Interior door(s), frames(s), glass pane(s), and/or hardware not maintained in good repair.",Open
5648241,Dwelling Unit,Bathroom,"The supplied facility in or on the property is not constructed, installed and/or maintained so that it will function safely and effectively.",Open
5648241,Dwelling Unit,Throughout Dwelling Unit,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials.",Open
5629451,Dwelling Unit  -  Kitchen,,The kitchen fixture(s) and/or fitting is not maintained in good repair and good working order.Namely kitchen in a state of disrepair,Open
5629570,Dwelling Unit  -  Kitchen,,The cupboard is not maintained in good repair and good working order.Namely kitchen cabinets that are in a state of disrepair,Closed
5633258,,,"Owner of land failed to clean and clear refuse that has been thrown, placed, dumped or deposited, including but not limited to",Closed
5638377, 1st  Floor,,"An exterior door has a defective locking mechanism.Namely, patio door(s). ",Open
5651142,1st  Floor,,Previously finished surface in the public area of the property is not maintained in good repair.,Open
5651233,,,"Owner of land failed to clean and clear refuse that has been thrown, placed, dumped or deposited, including but not limited to",Open
5634112,Throughout Property,,"Owner of land failed to clean and clear refuse that has been thrown, placed, dumped or deposited, including but not limited tolitter, debris, yard waste, and/or any other materials by their nature of which appear to have been cast aside, discarded, or abandoned. Namley: Carboards,",Open
5634116,Basement,,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials.",Open
5634116,Throughout Dwelling Unit,,"The floor and every appurtenance, surface cover and finish is not maintained. Namley: Cracked tiles throughout the unit",Open
5634116,Kitchen,,Adequate ventilation has not been provided.,Open
5654906,Exterior Of Building,,"Owner of land failed to clean and clear refuse that has been thrown, placed, dumped or deposited, including but not limited to",Open
5651873,Roof Of Building,South Side of Building,"Roof decks, catwalks and/or related guards are not maintained in good repair. Namely, shingles.",Open
5630936,North East,,"The tree, plant, limb or branch, which is located on the property is dead and has not been removed or otherwise pruned to remove the dead portion.",Open
5645738,Kitchen,,The ventilation system or unit is not kept in good repair and maintained in good working condition at all times.Namely: The ventilation in the kitchen does not work.,Closed
5645738,Bathroom,,"Interior door(s), frames(s), glass pane(s), and/or hardware not maintained in good repair.Namely: The door hinge and control arm have come off the wall.",Closed
5651430,Dwelling Unit,Kitchen,"The supplied facility in or on the property is not constructed, installed and/or maintained so that it will function safely and effectively.Namely, kitchen sink is not free of gaps ontop of the countertop.",Open
5651430,Dwelling Unit,Bedroom,"Ceiling not maintained free of holes, cracks, damaged and deteriorated materials.Namely, bedroom ceiling is not free of holes, cracks, and is deteriorated.",Open
5651430,Dwelling Unit,Bedroom,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials.Namely, walls are cracking, deteriorated and are not paint matched.",Open
5651430,Dwelling Unit,Bedroom,"Repair(s) does not reasonably match existing wall(s)Namely, previously repaired walls are not reasonably matched with the current paint.",Open
5649926,,,"The bathtub is not connected to an adequate supply of potable, hot and cold running water.",Open
5640814,Lobby,,Mailbox or mail receptacle in lobby is not maintained in good repair. Namely: Mailbox found in state of disrepair (damaged locking mechanism).,Open
5640814,Throughout Building,Lobby,The electrical fixtures are not maintained in good working order. Namely: Light covers found in state of desrepair (Light covers missing throughout building).,Open
5640814,Throughout Building,,The electrical receptacle are not  maintained in good working order.Namely: Electrical receptacle found in state of desrepair (Electrical receptacle missing covers throughout building). ,Open
5640814,Throughout Building,,"Floor and/or floor covering not kept free from holes, stains, rubbish and debris. Namely: Flooring found in state of disrepair (Carpets throughout the building were observed to be unclean).",Open
